pb_id,source_id,product_desc,pf_id,paralog_count,ortholog_count,gene_name,ortho_group
PBANKA_1431500,PBANKA_1431500.1,"radial spoke head protein 9, putative",PF3D7_1215800,0,44,RSPH9,OG5_129554
PBANKA_1431600,PBANKA_1431600.1,"serpentine receptor, putative",PF3D7_1215900,0,44,SR10,OG5_128246
PBANKA_1431700,PBANKA_1431700.1,"serine--tRNA ligase, putative","PF3D7_0717700,PF3D7_1216000",1,87,null,OG5_126677
PBANKA_1431800,PBANKA_1431800.1,"conserved protein, unknown function",PF3D7_1216100,0,42,null,OG5_156785
PBANKA_1431900,PBANKA_1431900.1,"glycerol-3-phosphate dehydrogenase [NAD(+)], putative","PF3D7_1114800,PF3D7_1216200",1,90,null,OG5_126704
PBANKA_1432000,PBANKA_1432000.1,"signal recognition particle subunit SRP19, putative",PF3D7_1216300,0,44,SRP19,OG5_128121
PBANKA_1432100,PBANKA_1432100.1,"conserved Plasmodium protein, unknown function",PF3D7_1216400,0,44,null,OG5_166907
PBANKA_1432200,PBANKA_1432200.1,male development gene 1,PF3D7_1216500,0,44,MDV1,OG5_167472
PBANKA_1432300,PBANKA_1432300.1,cell traversal protein for ookinetes and sporozoites,PF3D7_1216600,0,43,CelTOS,OG5_171217
PBANKA_1432400,PBANKA_1432400.1,perforin-like protein 2,PF3D7_1216700,0,44,PLP2,OG5_167473
PBANKA_1432500,PBANKA_1432500.1,"DNA-binding chaperone, putative",PF3D7_1216900,0,44,null,OG5_128294
PBANKA_1432600,PBANKA_1432600.1,"conserved protein, unknown function",PF3D7_1217000,0,44,null,OG5_162117
PBANKA_1432700,PBANKA_1432700.1,"meiotic recombination protein SPO11, putative","PF3D7_1027600,PF3D7_1217100",1,91,SPO11,OG5_127274
PBANKA_1432800,PBANKA_1432800.1,"multiple RNA-binding domain-containing protein 1, putative",PF3D7_1217200,0,46,MRD1,OG5_127866
PBANKA_1432900,PBANKA_1432900.1,"GTP-binding protein EngA, putative",PF3D7_1217300,0,44,EngA,OG5_128684
PBANKA_1433000,PBANKA_1433000.1,"conserved protein, unknown function",PF3D7_1217400,0,44,null,OG5_167474
PBANKA_1433100,PBANKA_1433100.1,"conserved Plasmodium protein, unknown function",PF3D7_1217500,0,44,null,OG5_167475
PBANKA_1433200,PBANKA_1433200.1,"anaphase-promoting complex subunit 10, putative",PF3D7_1217600,0,44,APC10,OG5_128318
PBANKA_1433300,PBANKA_1433300.1,"conserved Plasmodium protein, unknown function",PF3D7_1217700,0,44,null,OG5_167476
PBANKA_1433400,PBANKA_1433400.1,"diphthamide biosynthesis protein 3, putative",PF3D7_1217800,0,44,DPH3,OG5_128596
PBANKA_1433500,PBANKA_1433500.1,"PPPDE peptidase domain-containing protein, putative",PF3D7_1217900,0,44,null,OG5_128951
PBANKA_1433600,PBANKA_1433600.1,thrombospondin-related apical membrane protein,PF3D7_1218000,0,44,TRAMP,OG5_167477
PBANKA_1433700,PBANKA_1433700.1,"conserved Plasmodium protein, unknown function",PF3D7_1218100,0,45,null,OG5_167478
PBANKA_1433800,PBANKA_1433800.1,"conserved Plasmodium protein, unknown function",PF3D7_1218200,0,45,null,OG5_160936
PBANKA_1433900,PBANKA_1433900.1,"AP-2 complex subunit mu, putative",PF3D7_1218300,0,43,AP2-MU,OG5_166862
PBANKA_1434000,PBANKA_1434000.1,"phosphate translocator, putative",PF3D7_1218400,0,43,null,OG5_129097
PBANKA_1434100,PBANKA_1434100.1,"dynamin-like protein, putative",PF3D7_1218500,0,41,DYN3,OG5_143214
PBANKA_1434200,PBANKA_1434200.1,"arginine--tRNA ligase, putative",PF3D7_1218600,0,45,RRS,OG5_126752
PBANKA_1434300,PBANKA_1434300.1,"conserved Plasmodium protein, unknown function",PF3D7_1218700,0,44,null,OG5_167479
PBANKA_1434400,PBANKA_1434400.1,"secreted ookinete protein, putative",PF3D7_1218800,0,43,PSOP17,OG5_153552
PBANKA_1434500,PBANKA_1434500.1,"WD repeat-containing protein, putative",PF3D7_1218900,0,43,null,OG5_167480
PBANKA_1434600,PBANKA_1434600.1,"formin 2, putative",PF3D7_1219000,0,46,FRM2,OG5_152384
PBANKA_1434700,PBANKA_1434700.1,"clathrin heavy chain, putative",PF3D7_1219100,0,48,null,OG5_127480
PBANKA_1434800,PBANKA_1434800.1,"aminophospholipid-transporting P-ATPase, putative",PF3D7_1219600,0,47,null,OG5_126610
PBANKA_1434900,PBANKA_1434900.1,"raf kinase inhibitor, putative",PF3D7_1219700,0,48,RKIP,OG5_127642
PBANKA_1435000,PBANKA_1435000.1,"conserved Plasmodium protein, unknown function",PF3D7_1219800,0,38,null,OG5_205417
PBANKA_1435100,PBANKA_1435100.1,"ribulose-phosphate 3-epimerase, putative",PF3D7_1219900,0,45,null,OG5_127027
PBANKA_1435200,PBANKA_1435200.1,"zinc finger protein, putative",PF3D7_1220000,0,44,null,OG5_167481
PBANKA_1435300,PBANKA_1435300.1,"pre-mRNA-processing factor 17, putative",PF3D7_1220100,0,44,PRP17,OG5_128322
PBANKA_1435500,PBANKA_1435500.1,"conserved Plasmodium protein, unknown function",PF3D7_1220300,0,47,null,OG5_147630
PBANKA_1435600,PBANKA_1435600.1,"debranching enzyme-associated ribonuclease, putative",PF3D7_1220400,0,46,DRN1,OG5_129610
PBANKA_1435700,PBANKA_1435700.1,"ribosome biogenesis protein TSR3, putative",PF3D7_1220500,0,44,TSR3,OG5_127734
PBANKA_1435800,PBANKA_1435800.1,"conserved Plasmodium protein, unknown function",PF3D7_1220600,0,44,null,OG5_167483
PBANKA_1435900,PBANKA_1435900.1,"conserved Plasmodium protein, unknown function",PF3D7_1220700,0,44,UIS27,OG5_160698
PBANKA_1436100,PBANKA_1436100.1,heterochromatin protein 1,PF3D7_1220900,0,44,HP1,OG5_136815
PBANKA_1436200,PBANKA_1436200.1,"histone-lysine N-methyltransferase, H3 lysine-4 specific, putative",PF3D7_1221000,0,44,SET10,OG5_164638
PBANKA_1436300,PBANKA_1436300.1,"conserved Plasmodium protein, unknown function",PF3D7_1221100,0,42,null,OG5_161568
PBANKA_1436400,PBANKA_1436400.1,"conserved Plasmodium protein, unknown function",PF3D7_1221200,0,44,null,OG5_166874
PBANKA_1436500,PBANKA_1436500.1,"conserved Plasmodium protein, unknown function",PF3D7_1221300,0,44,null,OG5_153626
PBANKA_1436600,PBANKA_1436600.1,inner membrane complex protein 1h,PF3D7_1221400,0,44,IMC1h,OG5_144120
PBANKA_1436700,PBANKA_1436700.1,"heptatricopeptide repeat-containing protein, putative",PF3D7_1221500,0,44,null,OG5_160585
PBANKA_1436800,PBANKA_1436800.1,"protein TSSC1, putative",PF3D7_1221600,0,44,null,OG5_129737
PBANKA_1436900,PBANKA_1436900.1,"FbpA domain protein, putative",PF3D7_1221700,0,45,null,OG5_153625
PBANKA_1437000,PBANKA_1437000.1,"conserved protein, unknown function",PF3D7_1221800,0,45,null,OG5_147402
PBANKA_1437100,PBANKA_1437100.1,"conserved Plasmodium protein, unknown function",PF3D7_1221900,0,44,null,OG5_166431
PBANKA_1437200,PBANKA_1437200.1,"conserved Plasmodium protein, unknown function",PF3D7_1222100,0,46,null,OG5_167484
PBANKA_1437300,PBANKA_1437300.1,"endoplasmin, putative",PF3D7_1222300,0,28,GRP94,OG5_153578
PBANKA_1437400,PBANKA_1437400.1,"diphthine--ammonia ligase, putative",PF3D7_1222500,0,43,DPH6,OG5_127536
PBANKA_1437500,PBANKA_1437500.1,AP2 domain transcription factor AP2-G,"PF3D7_0105700,PF3D7_0611800,PF3D7_0926100,PF3D7_1107300,PF3D7_1136000,PF3D7_1146800,PF3D7_1222400,PF3D7_1222600,PF3D7_1317200,PF3D7_1337500",6,269,AP2-G,OG5_129463
PBANKA_1437600,PBANKA_1437600.1,"glideosome-associated protein 45, putative",PF3D7_1222700,0,43,GAP45,OG5_147428
PBANKA_1437700,PBANKA_1437700.1,"conserved Plasmodium protein, unknown function",PF3D7_1222800,0,42,null,OG5_169686
PBANKA_1437800,PBANKA_1437800.1,"conserved Plasmodium protein, unknown function",PF3D7_1222900,0,43,null,OG5_165576
PBANKA_1437900,PBANKA_1437900.1,"conserved Plasmodium protein, unknown function",PF3D7_1223000,0,43,null,OG5_167485
PBANKA_1438000,PBANKA_1438000.1,"cAMP-dependent protein kinase regulatory subunit, putative",PF3D7_1223100,0,43,PKAr,OG5_126950
PBANKA_1438100,PBANKA_1438100.1,"nucleus export protein BRR6, putative",PF3D7_1223200,0,44,null,OG5_139492
PBANKA_1438200,PBANKA_1438200.1,"DNA gyrase subunit A, putative",PF3D7_1223300,0,45,GyrA,OG5_129568
PBANKA_1438300,PBANKA_1438300.1,"phospholipid-transporting ATPase, putative",PF3D7_1223400,0,45,null,OG5_127596
PBANKA_1438400,PBANKA_1438400.1,"conserved Plasmodium protein, unknown function",PF3D7_1223500,0,51,null,OG5_151243
PBANKA_1438500,PBANKA_1438500.1,"conserved Plasmodium protein, unknown function",PF3D7_1223600,0,45,null,OG5_167486
PBANKA_1438600,PBANKA_1438600.1,vacuolar iron transporter,PF3D7_1223700,0,46,VIT,OG5_129047
PBANKA_1438700,PBANKA_1438700.1,"citrate/oxoglutarate carrier protein, putative",PF3D7_1223800,0,49,YHM2,OG5_132041
PBANKA_1438800,PBANKA_1438800.1,"50S ribosomal protein L24, putative","PF3D7_0605000,PF3D7_1223900",1,91,null,OG5_127372
PBANKA_1438900,PBANKA_1438900.1,"GTP cyclohydrolase 1, putative",PF3D7_1224000,0,50,GCH1,OG5_127507
PBANKA_1439000,PBANKA_1439000.1,"conserved protein, unknown function",PF3D7_1224100,0,45,null,OG5_138808
PBANKA_1439100,PBANKA_1439100.1,"BRO1 domain-containing protein, putative",PF3D7_1224200,0,45,null,OG5_159941
PBANKA_1439200,PBANKA_1439200.1,"polyadenylate-binding protein 1, putative",PF3D7_1224300,0,44,PABP1,OG5_126795
PBANKA_1439300,PBANKA_1439300.1,"WD repeat-containing protein, putative",PF3D7_1224400,0,44,null,OG5_163853
PBANKA_1439400,PBANKA_1439400.1,"histone chaperone ASF1, putative",PF3D7_1224500,0,44,ASF1,OG5_127499
PBANKA_1439500,PBANKA_1439500.1,cytochrome c heme lyase,"PF3D7_1203600,PF3D7_1224600",1,87,CCHL,OG5_127581
PBANKA_1439600,PBANKA_1439600.1,"conserved Plasmodium protein, unknown function",PF3D7_1224700,0,44,null,OG5_165042
PBANKA_1439700,PBANKA_1439700.1,"conserved protein, unknown function",PF3D7_1224800,0,44,null,OG5_147430
PBANKA_1439800,PBANKA_1439800.1,"splicing factor 3B subunit 6, putative",PF3D7_1224900,0,43,SF3B6,OG5_128783
PBANKA_1439900,PBANKA_1439900.1,"conserved Plasmodium protein, unknown function",PF3D7_1225000,0,44,null,OG5_160774
PBANKA_1440000,PBANKA_1440000.1,"isoleucine--tRNA ligase, putative",PF3D7_1225100,0,45,null,OG5_147431
PBANKA_1440100,PBANKA_1440100.1,"conserved Plasmodium protein, unknown function",PF3D7_1225200,0,44,null,OG5_165204
PBANKA_1440200,PBANKA_1440200.1,"conserved protein, unknown function",PF3D7_1225300,0,44,null,OG5_150008
PBANKA_1440300,PBANKA_1440300.1,"rRNA-processing protein, putative",PF3D7_1225400,0,43,null,OG5_133150
PBANKA_1440400,PBANKA_1440400.1,"small subunit rRNA processing factor, putative",PF3D7_1225500,0,44,null,OG5_152759
PBANKA_1440500,PBANKA_1440500.1,"conserved Plasmodium protein, unknown function",PF3D7_1225600,0,45,null,OG5_167487
PBANKA_1440600,PBANKA_1440600.1,"VAC14 domain-containing protein, putative",PF3D7_1225700,0,44,null,OG5_128499
PBANKA_1440700,PBANKA_1440700.1,"ubiquitin-activating enzyme E1, putative",PF3D7_1225800,0,44,UBA1,OG5_127070
PBANKA_1440800,PBANKA_1440800.1,"conserved Plasmodium protein, unknown function",PF3D7_1225900,0,44,null,OG5_164972
PBANKA_1440900,PBANKA_1440900.1,"conserved protein, unknown function",PF3D7_1226000,0,44,null,OG5_150607
PBANKA_1441000,PBANKA_1441000.1,"haloacid dehalogenase-like hydrolase, putative",PF3D7_1226100,0,44,HAD3,OG5_160534
PBANKA_1441100,PBANKA_1441100.1,"haloacid dehalogenase-like hydrolase, putative",PF3D7_1226300,0,44,HAD2,OG5_138778
PBANKA_1441200,PBANKA_1441200.1,"conserved Plasmodium protein, unknown function",PF3D7_1226400,0,44,null,OG5_141163
PBANKA_1441300,PBANKA_1441300.1,"heptatricopeptide repeat and RAP domain-containing protein, putative",PF3D7_1226500,0,44,null,OG5_147477
PBANKA_1441400,PBANKA_1441400.1,proliferating cell nuclear antigen 2,PF3D7_1226600,0,44,PCNA2,OG5_140126
PBANKA_1441500,PBANKA_1441500.1,"U3 small nucleolar RNA-interacting protein 2, putative",PF3D7_1226700,0,44,RRP9,OG5_128227
PBANKA_1441600,PBANKA_1441600.1,"ataxin-3, putative",PF3D7_1226800,0,45,ATX3,OG5_130217
PBANKA_1441700,PBANKA_1441700.1,parasitophorous vacuolar protein 2,PF3D7_1226900,0,44,PV2,OG5_167488
PBANKA_1441800,PBANKA_1441800.1,"conserved Plasmodium protein, unknown function",PF3D7_1227000,0,43,null,OG5_173915
PBANKA_1441900,PBANKA_1441900.1,"DNA helicase 60, putative","PF3D7_1227100,PF3D7_1445900",1,89,DH60,OG5_126772
PBANKA_1442000,PBANKA_1442000.1,potassium channel K1,PF3D7_1227200,0,46,K1,OG5_136898
PBANKA_1442100,PBANKA_1442100.1,"conserved Plasmodium protein, unknown function",PF3D7_1227300,0,46,null,OG5_166860
PBANKA_1442200,PBANKA_1442200.1,protein SOC2,PF3D7_1227500,0,53,SOC2,OG5_146335
PBANKA_1442300,PBANKA_1442300.1,"conserved Plasmodium protein, unknown function",PF3D7_1227600,0,44,null,OG5_166424
PBANKA_1442400,PBANKA_1442400.1,"conserved Plasmodium protein, unknown function",PF3D7_1227700,0,44,null,OG5_145105
PBANKA_1442500,PBANKA_1442500.1,"elongator complex protein 3, putative",PF3D7_1227800,0,44,ELP3,OG5_127324
PBANKA_1442600,PBANKA_1442600.1,"RNA pseudouridylate synthase, putative",PF3D7_1227900,0,44,null,OG5_137871
PBANKA_1442700,PBANKA_1442700.1,"conserved protein, unknown function",PF3D7_1228000,0,42,null,OG5_153617
PBANKA_1442800,PBANKA_1442800.1,leucine-rich repeat protein,PF3D7_1228100,0,45,LRR13,OG5_130092
PBANKA_1442900,PBANKA_1442900.1,"conserved Plasmodium protein, unknown function",PF3D7_1228200,0,44,null,OG5_165479
PBANKA_1443000,PBANKA_1443000.1,"NIMA related kinase 1, putative",PF3D7_1228300,0,44,NEK1,OG5_129446
PBANKA_1443100,PBANKA_1443100.1,"conserved Plasmodium protein, unknown function",PF3D7_1228400,0,44,null,OG5_167489
PBANKA_1443200,PBANKA_1443200.1,"RNA pseudouridylate synthase, putative",PF3D7_1228500,0,42,null,OG5_162010
PBANKA_1443300,PBANKA_1443300.1,"merozoite surface protein 9, putative",PF3D7_1228600,0,43,null,OG5_166583
PBANKA_1443400,PBANKA_1443400.1,"conserved Plasmodium protein, unknown function",PF3D7_1228700,0,45,null,OG5_160611
PBANKA_1443500,PBANKA_1443500.1,"WD repeat-containing protein, putative",PF3D7_1228800,0,41,null,OG5_158513
PBANKA_1443600,PBANKA_1443600.1,"conserved Plasmodium protein, unknown function",PF3D7_1229000,0,44,null,OG5_166524
PBANKA_1443700,PBANKA_1443700.1,"conserved Plasmodium protein, unknown function",PF3D7_1228900,0,46,null,OG5_153622
PBANKA_1443800,PBANKA_1443800.1,multidrug resistance-associated protein 2,"PF3D7_0112200,PF3D7_1229100",0,64,MRP2,OG5_144709
PBANKA_1443900,PBANKA_1443900.1,"conserved Plasmodium protein, unknown function",PF3D7_1229300,0,44,null,OG5_167490
PBANKA_1444000,PBANKA_1444000.1,macrophage migration inhibitory factor,PF3D7_1229400,0,45,MIF,OG5_129767
PBANKA_1444100,PBANKA_1444100.1,"T-complex protein 1 subunit gamma, putative",PF3D7_1229500,0,44,CCT3,OG5_127483
PBANKA_1444200,PBANKA_1444200.1,"conserved Plasmodium protein, unknown function",PF3D7_1229600,0,45,null,OG5_150580
PBANKA_1444300,PBANKA_1444300.1,"conserved protein, unknown function",PF3D7_1229700,0,41,null,OG5_153601
PBANKA_1444500,PBANKA_1444500.1,"myosin J, putative",PF3D7_1229800,0,45,MyoJ,OG5_152117
PBANKA_1444600,PBANKA_1444600.1,"conserved Plasmodium protein, unknown function",PF3D7_1229900,0,50,null,OG5_130035
PBANKA_1444700,PBANKA_1444700.1,"TBC domain-containing protein, putative",PF3D7_1230000,0,45,null,OG5_165338
PBANKA_1444800,PBANKA_1444800.1,"thioredoxin-like associated protein 1, putative",PF3D7_1230100,0,45,TLAP1,OG5_158057
PBANKA_1444900,PBANKA_1444900.1,"vacuolar transporter chaperone, putative",PF3D7_1230200,0,45,null,OG5_130969
PBANKA_1445000,PBANKA_1445000.1,"subpellicular microtubule protein 2, putative",PF3D7_1230300,0,44,SPM2,OG5_158058
PBANKA_1445100,PBANKA_1445100.1,"ATP-dependent protease subunit ClpQ, putative",PF3D7_1230400,0,44,ClpQ,OG5_130468
PBANKA_1445200,PBANKA_1445200.1,"WD repeat-containing protein, putative",PF3D7_1230500,0,44,null,OG5_156831
PBANKA_1445300,PBANKA_1445300.1,"sun-family protein, putative","PF3D7_1129400,PF3D7_1230600",1,88,null,OG5_126796
PBANKA_1445400,PBANKA_1445400.1,protein transport protein SEC13,PF3D7_1230700,0,46,SEC13,OG5_127687
PBANKA_1445500,PBANKA_1445500.1,"pre-mRNA-splicing regulator, putative",PF3D7_1230800,0,44,null,OG5_152479
PBANKA_1445600,PBANKA_1445600.1,"serine/threonine protein kinase RIO1, putative",PF3D7_1230900,0,44,RIO1,OG5_127476
PBANKA_1445700,PBANKA_1445700.1,"conserved Plasmodium protein, unknown function",PF3D7_1231000,0,44,null,OG5_166858
PBANKA_1445800,PBANKA_1445800.1,"ras-related protein Rab-2, putative",PF3D7_1231100,0,44,RAB2,OG5_128031
PBANKA_1445900,PBANKA_1445900.1,"conserved Plasmodium protein, unknown function",PF3D7_1231200,0,44,null,OG5_160629
PBANKA_1446000,PBANKA_1446000.1,"conserved Plasmodium protein, unknown function",PF3D7_1231300,0,44,null,OG5_160858
PBANKA_1446100,PBANKA_1446100.1,"amino acid transporter, putative",PF3D7_1231400,0,45,null,OG5_164975
PBANKA_1446200,PBANKA_1446200.1,"mitosis protein dim1, putative",PF3D7_1231500,0,44,null,OG5_128171
PBANKA_1446300,PBANKA_1446300.1,"pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative",PF3D7_1231600,0,44,PRP2,OG5_164976
PBANKA_1446400,PBANKA_1446400.1,"conserved protein, unknown function",PF3D7_1231700,0,40,null,OG5_173916
PBANKA_1446500,PBANKA_1446500.1,"asparagine-rich protein, putative",PF3D7_1231800,0,43,null,OG5_159908
PBANKA_1446600,PBANKA_1446600.1,"WD repeat-containing protein, putative",PF3D7_1231900,0,46,null,OG5_162118
PBANKA_1446700,PBANKA_1446700.1,"phenylalanine--tRNA ligase, putative",PF3D7_1232000,0,45,null,OG5_167491
PBANKA_1446800,PBANKA_1446800.1,"60 kDa chaperonin, putative",PF3D7_1232100,0,45,CPN60,OG5_135175
PBANKA_1446900,PBANKA_1446900.1,"dihydrolipoyl dehydrogenase, mitochondrial, putative",PF3D7_1232200,0,44,LPD1,OG5_126968
PBANKA_1447000,PBANKA_1447000.1,"cytochrome b5, putative",PF3D7_1232300,0,43,null,OG5_126967
PBANKA_1447100,PBANKA_1447100.1,"CWC16 domain-containing protein, putative",PF3D7_1232400,0,43,null,OG5_129622
PBANKA_1447200,PBANKA_1447200.1,"CG2-related protein, putative",PF3D7_1232500,0,44,null,OG5_165563
PBANKA_1447300,PBANKA_1447300.1,"conserved Plasmodium protein, unknown function",PF3D7_1232600,0,44,null,OG5_167492
PBANKA_1447400,PBANKA_1447400.1,"conserved Plasmodium protein, unknown function",PF3D7_1232700,0,44,null,OG5_139604
PBANKA_1447500,PBANKA_1447500.1,"conserved Plasmodium protein, unknown function",PF3D7_1232800,0,41,null,OG5_165881
PBANKA_1447600,PBANKA_1447600.1,"nucleotidyltransferase, putative",PF3D7_1232900,0,44,null,OG5_142850
PBANKA_1447700,PBANKA_1447700.1,"elongation factor G, putative","PF3D7_0602400,PF3D7_1233000",1,88,EF-G,OG5_126692
PBANKA_1447800,PBANKA_1447800.1,"conserved protein, unknown function",PF3D7_1233100,0,44,null,OG5_129887
PBANKA_1448000,PBANKA_1448000.1,"pentatricopeptide repeat domain-containing protein, putative",PF3D7_1233300,0,44,null,OG5_142451
PBANKA_1448100,PBANKA_1448100.1,"conserved Plasmodium protein, unknown function",PF3D7_1233400,0,44,null,OG5_167493
PBANKA_1448200,PBANKA_1448200.1,"asparagine/aspartate rich protein, putative",PF3D7_1233600,0,46,null,OG5_153115
PBANKA_1448300,PBANKA_1448300.1,"homocysteine S-methyltransferase, putative",PF3D7_1233700,0,44,null,OG5_167494
PBANKA_1448400,PBANKA_1448400.1,"conserved protein, unknown function",PF3D7_1233800,0,44,null,OG5_147418
PBANKA_1448500,PBANKA_1448500.1,"sentrin-specific protease 1, putative",PF3D7_1233900,0,45,SENP1,OG5_127954
PBANKA_1448600,PBANKA_1448600.1,"conserved Plasmodium protein, unknown function",PF3D7_1234000,0,44,null,OG5_166886
PBANKA_1448700,PBANKA_1448700.1,"bromodomain protein, putative",PF3D7_1234100,0,42,null,OG5_172468
PBANKA_1448800,PBANKA_1448800.1,"helicase, putative",PF3D7_1234200,0,46,null,OG5_160927
PBANKA_1448900,PBANKA_1448900.1,"DNA polymerase epsilon subunit B, putative",PF3D7_1234300,0,44,null,OG5_128285
PBANKA_1449000,PBANKA_1449000.1,"microgamete surface protein MiGS, putative",PF3D7_1234400,0,44,MiGS,OG5_167495
PBANKA_1449100,PBANKA_1449100.1,"conserved Plasmodium protein, unknown function",PF3D7_1234500,0,42,null,OG5_166868
PBANKA_1449200,PBANKA_1449200.1,"protein TOC75, putative",PF3D7_1234600,0,45,TOC75,OG5_153895
PBANKA_1449300,PBANKA_1449300.1,"upregulated in late gametocytes ULG8, putative",PF3D7_1234700,0,45,ULG8,OG5_156799
PBANKA_1449400,PBANKA_1449400.1,"splicing factor 3B subunit 3, putative",PF3D7_1234800,0,45,SF3B3,OG5_128558
PBANKA_1449500,PBANKA_1449500.1,"conserved Plasmodium protein, unknown function",PF3D7_1234900,0,44,null,OG5_127883
PBANKA_1449600,PBANKA_1449600.1,"PIH1 domain-containing protein, putative",PF3D7_1235000,0,44,PIH1,OG5_159960
PBANKA_1449700,PBANKA_1449700.1,"conserved protein, unknown function",PF3D7_1235100,0,42,null,OG5_161381
PBANKA_1449800,PBANKA_1449800.1,"inorganic pyrophosphatase, putative","PF3D7_1235200,PF3D7_1456800",1,89,VP2,OG5_128905
PBANKA_1449900,PBANKA_1449900.1,"CCR4-NOT transcription complex subunit 4, putative",PF3D7_1235300,0,44,NOT4,OG5_127674
PBANKA_1450000,PBANKA_1450000.1,"tetQ family GTPase, putative",PF3D7_1235400,0,45,null,OG5_162014
PBANKA_1450100,PBANKA_1450100.1,"mRNA methyltransferase, putative",PF3D7_1235500,0,44,null,OG5_130096
PBANKA_1450200,PBANKA_1450200.1,"serine hydroxymethyltransferase, putative",PF3D7_1235600,0,44,SHMT,OG5_126679
